schoolID,phoneNum,name,type,level,language,boardID,city,postCode
814555,613-925-4342,St. Mark Catholic School,Catholic,Elementary,English,B67172,Prescott,K0E1T0
765428,613-930-9928,St. Matthew Catholic Elementary School,Catholic,Elementary,English,B67172,Cornwall,K6H4B4
733067,613-445-0810,St. Thomas Aquinas Catholic High School,Catholic,Secondary,English,B67172,Russell,K4R1E5
773026,613-445-0810,St. Thomas Aquinas Catholic School,Catholic,Elementary,English,B67172,Russell,K4R1E5
428833,613-737-0871,CHEO School,Hospital,Elementary,English,B80055,Ottawa,K1H8L2
23549,416-283-7749,Académie Alexandre-Dumas,Public,Elementary,French,B66303,Scarborough,M1E2J3
199761,705-424-5664,Académie La Pinède,Public,Elementary,French,B66303,Borden,L0M1C0
165468,905-773-7616,Académie de la Moraine,Public,Elementary,French,B66303,Aurora,L4G2S3
165409,519-659-8174,Académie de la Tamise,Public,Elementary,French,B66303,London,N5W5P2
918997,416-393-0175,Collège français secondaire,Public,Secondary,French,B66303,Toronto,M5B1M3
117382,416-393-0175,Collège français élémentaire,Public,Elementary,French,B66303,Toronto,M5B1M3
165204,905-732-1361,École intermédiaire Franco-Niagara,Public,Elementary,French,B66303,Welland,L3B4G2
310415,905-683-9730,École intermédiaire Ronald-Marion,Public,Elementary,French,B66303,Pickering,L1V2P8
922089,,École secondaire David Saint-Jacques,Public,Secondary,French,B66303,Kitchener,N2B1T5
909858,519-542-5970,École secondaire Franco-Jeunesse,Public,Secondary,French,B66303,Sarnia,N7S6K2
907553,905-732-1361,École secondaire Franco-Niagara,Public,Secondary,French,B66303,Welland,L3B4G2
910554,519-673-4552,École secondaire Gabriel-Dumont,Public,Secondary,French,B66303,London,N6M0B1
914723,289-529-0065,École secondaire Gaétan Gervais,Public,Secondary,French,B66303,OAKVILLE,L6H1H9
907308,905-528-0301,École secondaire Georges-P-Vanier,Public,Secondary,French,B66303,Hamilton,L8S3S1
907642,905-450-1106,École secondaire Jeunes sans frontières,Public,Secondary,French,B66303,Brampton,L6Y5P4
934852,705-549-3202,École secondaire Le Caron,Public,Secondary,French,B66303,Penetanguishene,L9M1N8
896889,905-508-2516,École secondaire Norval-Morrisseau,Public,Secondary,French,B66303,Richmond Hill,L4C4A1
925326,705-792-2341,École secondaire Roméo Dallaire,Public,Secondary,French,B66303,Barrie,L4N9E9
901037,905-683-9730,École secondaire Ronald-Marion,Public,Secondary,French,B66303,Pickering,L1V2P8
952803,416-532-6592,École secondaire Toronto Ouest,Public,Secondary,French,B66303,Toronto,M6H3Y1
961008,,École secondaire de Lamothe-Cadillac,Public,Secondary,French,B66303,WINDSOR,N9B1X4
907588,416-397-2085,École secondaire Étienne-Brûlé,Public,Secondary,French,B66303,North York,M2L2V3
156167,905-720-0057,École élémentaire Antonine Maillet,Public,Elementary,French,B66303,Oshawa,L1J2W3
165441,905-455-7038,École élémentaire Carrefour des Jeunes,Public,Elementary,French,B66303,Brampton,L6V4N4
393396,,École élémentaire Chantal-Benoit,Public,Elementary,French,B66303,East Gwillimbury,N3R2N6
447621,416-651-4630,École élémentaire Charles-Sauriol,Public,Elementary,French,B66303,Toronto,M6N1A5
474256,,École élémentaire David-Saint-Jacques,Public,Elementary,French,B66303,Kitchener,N2B1T5
342322,,École élémentaire Dyane-Adam,Public,Elementary,French,B66303,Milton,L9T6J4
532816,519-542-5970,École élémentaire Franco-Jeunesse,Public,Elementary,French,B66303,Sarnia,N7S6K2
4367,905-732-3113,École élémentaire Franco-Niagara,Public,Elementary,French,B66303,Welland,L3B1W1
194069,416-397-2075,École élémentaire Félix-Leclerc,Public,Elementary,French,B66303,Etobicoke,M9R3N3
165212,519-673-4552,École élémentaire Gabriel-Dumont,Public,Elementary,French,B66303,London,N6M0B1
497134,416-393-1360,École élémentaire Gabrielle-Roy,Public,Elementary,French,B66303,Toronto,M5A2N7
572312,289-529-0065,École élémentaire Gaetan-Gervais,Public,Elementary,French,B66303,Oakville,L6H1H9
156264,905-528-0301,École élémentaire Georges-P-Vanier,Public,Elementary,French,B66303,Hamilton,L8S3S1
165417,905-403-0950,École élémentaire Horizon Jeunesse,Public,Elementary,French,B66303,Mississauga,L5J3R2
282260,416-397-2080,École élémentaire Jeanne-Lajoie,Public,Elementary,French,B66303,North York,M4A2K7
156183,905-450-1106,École élémentaire Jeunes sans frontières,Public,Elementary,French,B66303,Brampton,L6Y5P4
165395,519-259-4860,École élémentaire L'Envolée,Public,Elementary,French,B66303,Windsor,N8Y1R4
156256,519-746-7224,École élémentaire L'Harmonie,Public,Elementary,French,B66303,Waterloo,N2J2K4
419354,905-937-4608,École élémentaire L'Héritage,Public,Elementary,French,B66303,St. Catharines,L2N3Y8
165450,519-837-4420,École élémentaire L'Odyssée,Public,Elementary,French,B66303,Guelph,N1E3S9
302481,905-893-1280,École élémentaire La Fontaine,Public,Elementary,French,B66303,Kleinburg,L0J1C0
19735,416-465-5757,École élémentaire La Mosaïque,Public,Elementary,French,B66303,East York,M4J1Y3
191313,226-213-4515,École élémentaire La Pommeraie,Public,Elementary,French,B66303,London,N6P0B6
32247,705-730-6625,École élémentaire La Source,Public,Elementary,French,B66303,Barrie,L4N9T2
165000,905-374-6777,École élémentaire LaMarsh,Public,Elementary,French,B66303,Niagara Falls,L2E6C8
309192,416-397-2014,École élémentaire Laure-Rièse,Public,Elementary,French,B66303,Scarborough,M1V4L3
442869,705-549-3202,École élémentaire Le Caron,Public,Elementary,French,B66303,Penetanguishene,L9M1N8
539105,,École élémentaire Le Flambeau,Public,Elementary,French,B66303,Mississauga,L5W1G4
311090,519-542-6015,École élémentaire Les Rapides,Public,Elementary,French,B66303,Sarnia,N7S2B5
480785,226-315-1878,École élémentaire Louise-Charron,Public,Elementary,French,B66303,Windsor,N9G1E5
10340,519-471-5677,École élémentaire Marie-Curie,Public,Elementary,French,B66303,London,N6H3Y3
328910,416-397-2000,École élémentaire Mathieu-da-Costa,Public,Elementary,French,B66303,North York,M6L2K5
157909,647-265-8544,École élémentaire Micheline-Saint-Cyr,Public,Elementary,French,B66303,Etobicoke,M8W3P1
232544,905-508-2516,École élémentaire Norval-Morrisseau,Public,Elementary,French,B66303,Richmond Hill,L4C4A1
164941,905-734-7693,École élémentaire Nouvel Horizon,Public,Elementary,French,B66303,Welland,L3C3H1
619655,905-465-0512,École élémentaire Patricia-Picknell,Public,Elementary,French,B66303,Oakville,L6L1X6
42108,,École élémentaire Paul-Demers,Public,Elementary,French,B66303,North York,M2H1S9
165484,905-318-3816,École élémentaire Pavillon de la jeunesse,Public,Elementary,French,B66303,Hamilton,L8T3Z4
165476,416-397-2097,École élémentaire Pierre-Elliott-Trudeau,Public,Elementary,French,B66303,Toronto,M6J2S4
165425,905-637-3852,École élémentaire Renaissance,Public,Elementary,French,B66303,Burlington,L7S1H1
412543,705-792-2341,École élémentaire Roméo Dallaire,Public,Elementary,French,B66303,Barrie,L4N9E9
298133,905-683-9730,École élémentaire Ronald-Marion,Public,Elementary,French,B66303,Pickering,L1V2P8
530476,705-549-3124,École élémentaire Saint-Joseph,Public,Elementary,French,B66303,Penetanguishene,L9M1N4
588462,416-532-6592,École élémentaire Toronto Ouest,Public,Elementary,French,B66303,Toronto,M6H3Y1
37753,,École élémentaire Viola-Léger,Public,Elementary,French,B66303,Bowmanville,L1C2T4
298572,519-253-0929,École élémentaire de Lamothe-Cadillac,Public,Elementary,French,B66303,WINDSOR,N9B1X4
629646,519-940-5145,École élémentaire des Quatre-Rivières,Public,Elementary,French,B66303,Orangeville,L9W3K4
426502,905-815-8900,École élémentaire du Chêne,Public,Elementary,French,B66303,OAKVILLE,L6H1B8
186910,416-397-2085,École élémentaire Étienne-Brûlé,Public,Elementary,French,B66303,North York,M2L2V3
705128,416-393-5537,ÉIC Monseigneur-de-Charbonnel,Catholic,Elementary,French,B67318,Toronto,M2M1C8
766928,905-389-4055,ÉIC Mère-Teresa,Catholic,Elementary,French,B67318,Hamilton,L8T4Y4
705497,705-737-5260,ÉIC Nouvelle-Alliance,Catholic,Elementary,French,B67318,Barrie,L4N0B5
849732,416-986-6414,ÉIC Père-Philippe-Lamarche,Catholic,Elementary,French,B67318,Toronto,M1J2C8
750468,519-650-9444,ÉIC Père-René-de-Galinée,Catholic,Elementary,French,B67318,Cambridge,N3H4R7
739984,905-727-4631,ÉIC Renaissance,Catholic,Elementary,French,B67318,Maple,L6A1J5
704997,905-655-5635,ÉIC Saint-Charles-Garnier,Catholic,Elementary,French,B67318,Whitby,L1R2W6
735092,416-393-5324,ÉIC Saint-Frère-André,Catholic,Elementary,French,B67318,TORONTO,M6H3Y1
781231,905-714-7882,ÉIC Saint-Jean-de-Brébeuf,Catholic,Elementary,French,B67318,Welland,L3B5N6
772491,905-814-0318,ÉIC Sainte-Famille,Catholic,Elementary,French,B67318,Mississauga,L5N7K8
839486,905-339-0812,ÉIC Sainte-Trinité,Catholic,Elementary,French,B67318,Oakville,L6M0R4
683922,905-389-4055,ÉSAC Mère-Teresa,Catholic,Secondary,French,B67318,Hamilton,L8T4Y4
780213,705-742-7571,ÉSC Monseigneur-Jamot,Catholic,Secondary,French,B67318,Peterborough,K9K2L1
733458,416-393-5537,ÉSC Monseigneur-de-Charbonnel,Catholic,Secondary,French,B67318,Toronto,M2M1C8
740390,705-737-5260,ÉSC Nouvelle-Alliance,Catholic,Secondary,French,B67318,Barrie,L4N0B5
854087,905-642-3440,ÉSC Pape-François,Catholic,Secondary,French,B67318,Stouffville,L4A3R1
846041,416-986-6414,ÉSC Père-Philippe-Lamarche,Catholic,Secondary,French,B67318,Toronto,M1J2C8
751073,519-650-9444,ÉSC Père-René-de-Galinée,Catholic,Secondary,French,B67318,Cambridge,N3H4R7
705357,905-727-4631,ÉSC Renaissance,Catholic,Secondary,French,B67318,Aurora,L4G0E1
706477,905-655-5635,ÉSC Saint-Charles-Garnier,Catholic,Secondary,French,B67318,Whitby,L1R2W6
691950,416-393-5324,ÉSC Saint-Frère-André,Catholic,Secondary,French,B67318,TORONTO,M6H3Y1
782017,905-714-7882,ÉSC Saint-Jean-de-Brébeuf,Catholic,Secondary,French,B67318,Welland,L3B5N6
790001,905-814-0318,ÉSC Sainte-Famille,Catholic,Secondary,French,B67318,Mississauga,L5N7K8
865368,905-339-0812,ÉSC Sainte-Trinité,Catholic,Secondary,French,B67318,Oakville,L6M0R4
789369,905-814-9122,ÉÉC Ange-Gabriel,Catholic,Elementary,French,B67318,Mississauga,L5N7L2
694100,519-742-2261,ÉÉC Cardinal-Léger,Catholic,Elementary,French,B67318,Kitchener,N2E2S3
699764,905-728-0491,ÉÉC Corpus-Christi,Catholic,Elementary,French,B67318,Oshawa,L1J6L7
707910,705-726-1324,ÉÉC Frère-André,Catholic,Elementary,French,B67318,Barrie,L4M6L1
707970,416-393-5314,ÉÉC Georges-Étienne-Cartier,Catholic,Elementary,French,B67318,Toronto,M4L3C6
722510,905-682-6732,ÉÉC Immaculée-Conception,Catholic,Elementary,French,B67318,St Catharines,L2R3E2
837115,289-383-6257,ÉÉC Jean-Béliveau,Catholic,Elementary,French,B67318,East Gwillimbury,L9N0E5
689705,905-665-5393,ÉÉC Jean-Paul II,Catholic,Elementary,French,B67318,Whitby,L1N2A3
795917,905-832-3153,ÉÉC Le-Petit-Prince,Catholic,Elementary,French,B67318,Vaughan,L6A1Y3
705411,705-424-0049,ÉÉC Marguerite-Bourgeois-Borden,Catholic,Elementary,French,B67318,Borden,L0M1C0
733555,705-742-7571,ÉÉC Monseigneur-Jamot,Catholic,Elementary,French,B67318,Peterborough,K9K2L1
690007,905-387-6448,ÉÉC Monseigneur-de-Laval,Catholic,Elementary,French,B67318,Hamilton,L9C1N4
729949,519-880-9859,ÉÉC Mère-Élisabeth-Bruyère,Catholic,Elementary,French,B67318,Waterloo,N2J3W4
737330,905-545-3393,ÉÉC Notre-Dame,Catholic,Elementary,French,B67318,Hamilton,L8M2A2
732080,416-396-2845,ÉÉC Notre-Dame-de-Grâce,Catholic,Elementary,French,B67318,Etobicoke,M9R1Y5
828752,705-444-1764,ÉÉC Notre-Dame-de-la-Huronie,Catholic,Elementary,French,B67318,Collingwood,L9Y0G6
738166,905-428-1460,ÉÉC Notre-Dame-de-la-Jeunesse-Ajax,Catholic,Elementary,French,B67318,Ajax,L1S6S5
738190,905-357-2311,ÉÉC Notre-Dame-de-la-Jeunesse-Niagara.F,Catholic,Elementary,French,B67318,Niagara Falls,L2G4S1
773943,905-642-3440,ÉÉC Pape-François,Catholic,Elementary,French,B67318,Stouffville,L4A3R1
705330,905-270-0785,ÉÉC René-Lamoureux,Catholic,Elementary,French,B67318,Mississauga,L4Z1G5
774642,905-356-2522,ÉÉC Saint-Antoine,Catholic,Elementary,French,B67318,Niagara Falls,L2E6A8
815640,905-735-0837,ÉÉC Saint-François-d'Assise,Catholic,Elementary,French,B67318,Welland,L3B1K9
802662,905-727-0131,ÉÉC Saint-Jean,Catholic,Elementary,French,B67318,Aurora,L4G3K4
800490,905-820-7460,ÉÉC Saint-Jean-Baptiste,Catholic,Elementary,French,B67318,Mississauga,L5L3T4
788438,289-541-9501,ÉÉC Saint-Jean-Bosco,Catholic,Elementary,French,B67318,Caledon,L7C4C3
798223,416-393-5369,ÉÉC Saint-Jean-de-Lalande,Catholic,Elementary,French,B67318,Toronto,M1S3Y7
810398,905-835-8331,ÉÉC Saint-Joseph,Catholic,Elementary,French,B67318,Port Colborne,L3K2C3
819026,705-549-3677,ÉÉC Saint-Louis,Catholic,Elementary,French,B67318,Penetanguishene,L9M1H4
841308,416-393-5421,ÉÉC Saint-Michel,Catholic,Elementary,French,B67318,TORONTO,M1C1R7
694632,905-864-3025,ÉÉC Saint-Nicolas,Catholic,Elementary,French,B67318,MILTON,L9T4A3
837180,519-650-3219,ÉÉC Saint-Noël-Chabanel-Cambridge,Catholic,Elementary,French,B67318,Cambridge,N3H5P2
845744,416-393-5321,ÉÉC Saint-Noël-Chabanel-Toronto,Catholic,Elementary,French,B67318,Etobicoke,M9V1H8
842524,905-639-6100,ÉÉC Saint-Philippe,Catholic,Elementary,French,B67318,Burlington,L7T3Y3
848808,519-821-7542,ÉÉC Saint-René-Goupil,Catholic,Elementary,French,B67318,Guelph,N1G3A1
779909,,ÉÉC Sainte-Anne,Catholic,Elementary,French,B67318,Milton,L9T7V8
861529,705-533-2610,ÉÉC Sainte-Croix,Catholic,Elementary,French,B67318,Tiny,L9T0H1
690740,905-453-8561,ÉÉC Sainte-Jeanne-d'Arc,Catholic,Elementary,French,B67318,Brampton,L6S4C4
862525,416-393-5312,ÉÉC Sainte-Madeleine,Catholic,Elementary,French,B67318,Toronto,M3A2W1
730211,519-756-4750,ÉÉC Sainte-Marguerite-Bourgeoys-Brantfrd,Catholic,Elementary,French,B67318,Brantford,N3T1B8
822671,905-470-0815,ÉÉC Sainte-Marguerite-Bourgeoys-Markham,Catholic,Elementary,French,B67318,Markham,L3R9C1
838632,905-227-4002,ÉÉC Sainte-Marguerite-Bourgeoys-St.Cath,Catholic,Elementary,French,B67318,St Catharines,L2T2V5
773557,416-393-5418,ÉÉC Sainte-Marguerite-d'Youville,Catholic,Elementary,French,B67318,Toronto,M8Y2T3
822000,905-845-4472,ÉÉC Sainte-Marie-Oakville,Catholic,Elementary,French,B67318,Oakville,L6K2X3
725714,519-426-4775,ÉÉC Sainte-Marie-Simcoe,Catholic,Elementary,French,B67318,Norfolk,N3Y3Y7
758965,705-326-7050,ÉÉC Samuel-de-Champlain,Catholic,Elementary,French,B67318,Orillia,L3V5W1
760021,416-461-2674,ÉÉC du Bon-Berger,Catholic,Elementary,French,B67318,Toronto,M4J3G4
861391,905-873-0510,ÉÉC du Sacré-Coeur-Georgetown,Catholic,Elementary,French,B67318,Georgetown,L7G5P7
755532,416-393-5219,ÉÉC du Sacré-Coeur-Toronto,Catholic,Elementary,French,B67318,Toronto,M6G1T3
727270,905-734-8133,ÉÉC du Sacré-Coeur-Welland,Catholic,Elementary,French,B67318,Welland,L3C4W5
955622,705-671-6335,École Cap sur l'Avenir,Public,Secondary,French,B28118,Sudbury,P3E1C5
342432,705-853-0596,École publique Camille-Perron,Public,Elementary,French,B28118,Markstay,P0M2G0
568961,705-969-3246,École publique Foyer-Jeunesse,Public,Elementary,French,B28118,Hanmer,P3P1X5
332100,807-826-2684,École publique Franco-Manitou,Public,Elementary,French,B28118,Manitouwadge,P0T2C0
460338,705-983-4213,École publique Franco-Nord,Public,Elementary,French,B28118,Azilda,P0M1B0
242853,705-969-4402,École publique Hanmer,Public,Elementary,French,B28118,Hanmer,P3P1X5
157325,705-522-6779,École publique Hélène-Gravel,Public,Elementary,French,B28118,Sudbury,P3E4L5
408735,705-566-1071,École publique Jean-Éthier-Blais,Public,Elementary,French,B28118,Sudbury,P3A2A8
282898,705-675-1613,École publique Jeanne-Sauvé,Public,Elementary,French,B28118,Sudbury,P3B1H9
327425,705-566-7660,École publique Macdonald-Cartier,Public,Elementary,French,B28118,Sudbury,P3A1W1
164909,705-855-8733,École publique Pavillon-de-l'Avenir,Public,Elementary,French,B28118,Chelmsford,P0M1L0
174882,705-897-1304,École publique de la Découverte,Public,Elementary,French,B28118,Val Caron,P3N1R8
138720,705-898-2282,École publique de la Rivière-des-Français,Public,Elementary,French,B28118,Noëlville,P0M2N0
164925,705-848-2259,École publique des Villageois,Public,Elementary,French,B28118,Elliot Lake,P5A2M3
25977,705-856-0123,École publique l'Escalade,Public,Elementary,French,B28118,Wawa,P0S1K0
